Start		Stop		Uncertainty		Example
µm		µm					depth
1.459351e-06	 1.464215e-06	 1.000000e+00 		8.106052e-03
1.464215e-06	 1.469096e-06	 2.659972e-05 		8.034879e-03
1.469096e-06	 1.473993e-06	 2.934457e-05 		8.039200e-03
1.473993e-06	 1.478906e-06	 2.457218e-05 		8.127131e-03
1.478906e-06	 1.483836e-06	 2.501809e-05 		8.103929e-03
1.483836e-06	 1.488782e-06	 2.420201e-05 		8.097392e-03
1.488782e-06	 1.493745e-06	 2.189371e-05 		8.092992e-03
1.493745e-06	 1.498724e-06	 2.178383e-05 		8.052614e-03
1.498724e-06	 1.503720e-06	 2.100069e-05 		8.067213e-03
1.503720e-06	 1.508732e-06	 2.061533e-05 		8.073251e-03
1.508732e-06	 1.513761e-06	 2.045957e-05 		8.027991e-03
1.513761e-06	 1.518807e-06	 2.044818e-05 		7.991538e-03
1.518807e-06	 1.523870e-06	 2.014711e-05 		8.035485e-03
1.523870e-06	 1.528949e-06	 2.018442e-05 		8.038876e-03
1.528949e-06	 1.534046e-06	 2.007957e-05 		8.000996e-03
1.534046e-06	 1.539159e-06	 2.009807e-05 		8.048803e-03
1.539159e-06	 1.544290e-06	 2.007431e-05 		8.072974e-03
1.544290e-06	 1.549437e-06	 2.001251e-05 		8.015671e-03
1.549437e-06	 1.554602e-06	 2.000715e-05 		8.027356e-03
1.554602e-06	 1.559784e-06	 2.000410e-05 		8.050467e-03
1.559784e-06	 1.564983e-06	 2.000851e-05 		8.015505e-03
1.564983e-06	 1.570200e-06	 2.003419e-05 		8.023093e-03
1.570200e-06	 1.575434e-06	 2.064182e-05 		7.981746e-03
1.575434e-06	 1.580685e-06	 2.045721e-05 		8.022371e-03
1.580685e-06	 1.585954e-06	 2.012343e-05 		8.004946e-03
1.585954e-06	 1.591241e-06	 2.000670e-05 		7.974851e-03
1.591241e-06	 1.596545e-06	 2.001336e-05 		8.008490e-03
1.596545e-06	 1.601867e-06	 2.018725e-05 		8.011478e-03
1.601867e-06	 1.607206e-06	 2.043798e-05 		8.022202e-03
1.607206e-06	 1.612564e-06	 2.047457e-05 		7.987882e-03
1.612564e-06	 1.617939e-06	 2.007168e-05 		7.981689e-03
1.617939e-06	 1.623332e-06	 2.001492e-05 		7.997952e-03
1.623332e-06	 1.628743e-06	 2.001802e-05 		7.988750e-03
1.628743e-06	 1.634172e-06	 2.002796e-05 		7.963446e-03
1.634172e-06	 1.639620e-06	 2.004495e-05 		7.999723e-03
1.639620e-06	 1.645085e-06	 2.010208e-05 		7.961327e-03
1.645085e-06	 1.650569e-06	 2.011509e-05 		7.976549e-03
1.650569e-06	 1.656071e-06	 2.007315e-05 		7.983420e-03
1.656071e-06	 1.661591e-06	 2.004309e-05 		7.974653e-03
1.661591e-06	 1.667129e-06	 2.007811e-05 		7.974729e-03
1.667129e-06	 1.672687e-06	 2.004480e-05 		7.978910e-03
1.672687e-06	 1.678262e-06	 2.004571e-05 		7.957377e-03
1.678262e-06	 1.683856e-06	 2.002500e-05 		7.973963e-03
1.683856e-06	 1.689469e-06	 2.001998e-05 		7.988906e-03
1.689469e-06	 1.695101e-06	 2.007886e-05 		7.996298e-03
1.695101e-06	 1.700751e-06	 2.006719e-05 		7.999690e-03
1.700751e-06	 1.706420e-06	 2.011203e-05 		8.006552e-03
1.706420e-06	 1.712108e-06	 2.019414e-05 		7.968860e-03
1.712108e-06	 1.717815e-06	 2.008119e-05 		7.977318e-03
1.717815e-06	 1.723541e-06	 2.010076e-05 		8.024658e-03
1.723541e-06	 1.729287e-06	 2.032411e-05 		8.018191e-03
1.729287e-06	 1.735051e-06	 2.008048e-05 		8.042390e-03
1.735051e-06	 1.740834e-06	 2.027924e-05 		8.073116e-03
1.740834e-06	 1.746637e-06	 2.018637e-05 		7.983375e-03
1.746637e-06	 1.752459e-06	 2.016974e-05 		7.997868e-03
1.752459e-06	 1.758301e-06	 2.030577e-05 		8.048608e-03
1.758301e-06	 1.764162e-06	 2.016851e-05 		8.042949e-03
1.764162e-06	 1.770042e-06	 2.052238e-05 		8.040000e-03
1.770042e-06	 1.775942e-06	 2.082249e-05 		8.104076e-03
1.775942e-06	 1.781862e-06	 2.180466e-05 		8.039568e-03
1.781862e-06	 1.787802e-06	 2.261917e-05 		8.045977e-03
1.787802e-06	 1.793761e-06	 2.333784e-05 		8.061839e-03
1.793761e-06	 1.799740e-06	 2.418838e-05 		8.029275e-03
1.799740e-06	 1.805739e-06	 3.651423e-05 		8.056305e-03
1.805739e-06	 1.811759e-06	 1.000000e+00 		8.061888e-03
1.811759e-06	 1.817798e-06	 1.000000e+00 		8.038340e-03
1.817798e-06	 1.823857e-06	 1.000000e+00 		8.080924e-03
